"Amministratori Comunali - elenco completo provincia di treviso"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"05";"084";"0540";"PAESE";"TV";"22012";"CATTAROZZI";"GIOVANNI";"M";"16/02/1977";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Laurea Magistrale";"Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici"
"05";"084";"0540";"PAESE";"TV";"22012";"DALLE CRODE";"EMANUELE";"M";"23/03/1974";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"KATIA UBERTI SINDACO";"Istruzione Secondaria di Secondo Grado";"Imprenditori, gestori e responsabili di piccole imprese"
"05";"084";"0540";"PAESE";"TV";"22012";"DONADI";"GIULIANA";"F";"16/01/1955";"BREDA DI PIAVE (TV)";"120";"Consigliere candidato sindaco";;;"09/06/2024";"09/06/2024";"- Lista non Pervenuta -";"Laurea Magistrale";"Pensionati e persone ritirate dal lavoro"
"05";"084";"0540";"PAESE";"TV";"22012";"FOFFANI";"ANNA";"F";"31/07/1989";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Laurea Magistrale";"Professori di scuola secondaria superiore e inferiore"
"05";"084";"0540";"PAESE";"TV";"22012";"GASPARETTO";"NICOLETTA";"F";"07/12/1973";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"LEGA";"Istruzione Secondaria di Primo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"05";"084";"0540";"PAESE";"TV";"22012";"GIROTTO";"PAOLO";"M";"27/08/1967";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Istruzione Secondaria di Secondo Grado";"Disoccupati e inoccupati"
"05";"084";"0540";"PAESE";"TV";"22012";"MATTAROLLO";"ALBERTO";"M";"13/01/1993";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Laurea Magistrale";"Agricoltori e operai agricoli"
"05";"084";"0540";"PAESE";"TV";"22012";"MORAO";"FEDERICA";"F";"22/05/1985";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Istruzione Secondaria di Secondo Grado";"Imprenditori, gestori e responsabili di piccole imprese"
"05";"084";"0540";"PAESE";"TV";"22012";"PASETTO";"CLUDIO";"M";"19/06/1982";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"LEGA";"Istruzione Secondaria di Secondo Grado";"Geometri, periti edili e altre professionalità assimilabili a quelle della categoria"
"05";"084";"0540";"PAESE";"TV";"22012";"PAVAN";"MARTINA";"F";"22/02/1988";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"KATIA UBERTI SINDACO";"Istruzione Secondaria di Secondo Grado";"Esercenti e addetti alle vendite all'ingrosso o al minuto (cassieri, commessi, ecc.)"
"05";"084";"0540";"PAESE";"TV";"22012";"PIETROBON";"DINO";"M";"13/03/1975";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Laurea Magistrale";"Altri specialisti dell'educazione e della formazione (insegnanti di sostegno, dirigenti e ispettori scolastici, consiglieri dell'orientamento, ecc.)"
"05";"084";"0540";"PAESE";"TV";"22012";"SCHIAVINATO";"JACOPO";"M";"15/07/1989";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"LEGA";"Istruzione Secondaria di Secondo Grado";"Imprenditori, gestori e responsabili di piccole imprese"
"05";"084";"0540";"PAESE";"TV";"22012";"SEVERIN";"GIANLUCA";"M";"27/02/1971";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"KATIA UBERTI SINDACO";"Laurea Magistrale";"Architetti, urbanisti e specialisti del recupero e della conservazione del territorio"
"05";"084";"0540";"PAESE";"TV";"22012";"TURCO";"MASSIMO";"M";"10/11/1979";"POLLENA TROCCHIA (NA)";"120";"Consigliere";"Presidente del consiglio";;"09/06/2024";"09/06/2024";"FRATELLI D'ITALIA";"Istruzione Secondaria di Secondo Grado";"Sottufficiali e militari delle Forze armate"
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"TURATO";"MARCO";"M";"16/12/1970";"SVIZZERA";"10";"Sindaco";;;"09/06/2024";"10/06/2024";"IMPEGNO PER PEDEROBBA-LEGA";"Istruzione Secondaria di Primo Grado";"MECCANICI GENERICI E RIPARATORI MECCANICI"
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"BARATTO";"RAFFAELE";"M";"30/04/1963";"PEDEROBBA (TV)";"50";"Assessore";;;"09/06/2024";"17/06/2024";;"Istruzione Secondaria di Primo Grado";"COMMERCIANTI E ESERCENTI DI NEGOZIO"
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"DE BORTOLI";"MARISA";"F";"29/09/1969";"PEDEROBBA (TV)";"50";"Assessore";;;"09/06/2024";"17/06/2024";;;
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"MAGGIO";"FABIO";"M";"07/10/1988";"TREVISO (TV)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"17/06/2024";;"Laurea Magistrale";"Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici"
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"PEROZZO";"MARIA";"F";"10/05/1956";"PEDEROBBA (TV)";"50";"Assessore";;;"09/06/2024";"17/06/2024";;"Istruzione Secondaria di Secondo Grado";"INSEGNANTI DI SCUOLA ELEMENTARE E ASSIMILATI"
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"BARATTO";"MARCO";"M";"06/02/1983";"VALDOBBIADENE (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"IMPEGNO PER PEDEROBBA-LEGA";;
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"BARATTO";"RAFFAELE";"M";"30/04/1963";"PEDEROBBA (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"IMPEGNO PER PEDEROBBA-LEGA";"Istruzione Secondaria di Primo Grado";"COMMERCIANTI E ESERCENTI DI NEGOZIO"
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"BERLESE";"ALESSANDRO";"M";"08/08/1975";"ASOLO (TV)";"120";"Consigliere candidato sindaco";;;"09/06/2024";"10/06/2024";"OLTRE ALTERNATIVA CIVICA";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"DAL BELLO";"FEDERICO";"M";"14/02/2004";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"IMPEGNO PER PEDEROBBA-LEGA";;
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"DAMETTO";"SIMONA";"F";"07/07/1977";"VALDOBBIADENE (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"IMPEGNO PER PEDEROBBA-LEGA";;
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"DE BORTOLI";"MARISA";"F";"29/09/1969";"PEDEROBBA (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"IMPEGNO PER PEDEROBBA-LEGA";;
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"FORNASIERO";"CRISTINA";"F";"11/05/1971";"PEDEROBBA (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"IMPEGNO PER PEDEROBBA-LEGA";;
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"GROPPO";"ELISABETTA";"F";"21/12/1983";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"OLTRE ALTERNATIVA CIVICA";;
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"MAGGIO";"FABIO";"M";"07/10/1988";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"IMPEGNO PER PEDEROBBA-LEGA";"Laurea Magistrale";"Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici"
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"MENEGHELLO";"MARA";"F";"26/01/1992";"VALDOBBIADENE (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"PEDEROBBA UNITA";;
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"MORETTO";"SABRINA";"F";"07/03/1990";"VALDOBBIADENE (TV)";"120";"Consigliere candidato sindaco";;;"09/06/2024";"10/06/2024";"PEDEROBBA UNITA";"Laurea Magistrale";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0550";"PEDEROBBA";"TV";"7280";"PEROZZO";"MARIA";"F";"10/05/1956";"PEDEROBBA (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"IMPEGNO PER PEDEROBBA-LEGA";"Istruzione Secondaria di Secondo Grado";"INSEGNANTI DI SCUOLA ELEMENTARE E ASSIMILATI"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"RAMPIN";"ANNALISA";"F";"29/04/1975";"CRESPANO DEL GRAPPA (TV)";"10";"Sindaco";;;"09/06/2024";"09/06/2024";"INSIEME PER PIEVE DEL GRAPPA";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"ANDREATTA";"DANIELA";"F";"31/05/1962";"BASSANO DEL GRAPPA (VI)";"50";"Assessore";;;"09/06/2024";"13/06/2024";;"Laurea Magistrale";"Professori di scuola secondaria superiore e inferiore"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"MICHELON";"DAVIDE";"M";"25/08/1982";"ASOLO (TV)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"13/06/2024";;"Laurea Magistrale";"PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"PONTIN";"GIUSEPPE";"M";"29/12/1959";"CRESPANO DEL GRAPPA (TV)";"50";"Assessore";;;"09/06/2024";"13/06/2024";;"Laurea Magistrale";"Pensionati e persone ritirate dal lavoro"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"RACCANELLO";"LUCA";"M";"26/09/1994";"BASSANO DEL GRAPPA (VI)";"50";"Assessore";;;"09/06/2024";"13/06/2024";;"Istruzione Secondaria di Secondo Grado";"Agricoltori e operai agricoli"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"ANDOLFATO";"GIORGIA";"F";"03/01/1997";"CASTELFRANCO VENETO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Laurea Magistrale";"Tecnici dei servizi sociali e assistenziali (assistenti sociali, tecnici della assistenza e della previdenza sociale, tecnici dei servizi di informazione ed orientamento scolastico e professionale e di collocamento, ecc.)"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"ANDREATTA";"DANIELA";"F";"31/05/1962";"BASSANO DEL GRAPPA (VI)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Laurea Magistrale";"Professori di scuola secondaria superiore e inferiore"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"BERTONI";"GIOVANNI";"M";"27/03/1954";"PADERNO DEL GRAPPA (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Istruzione Secondaria di Secondo Grado";"Pensionati e persone ritirate dal lavoro"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"CAPOVILLA";"PIETRO";"M";"20/10/2002";"BASSANO DEL GRAPPA (VI)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME PER PIEVE DEL GRAPPA";;
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"DE ZEN";"MARTA";"F";"01/12/1983";"ASOLO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Specializzazione Post Laurea  o Dottorato di Ricerca o Altri Titoli Post Laurea";"Specialisti in scienze e attività gestionali, commerciali e bancarie (organizzazione e controllo del lavoro nelle pubbliche amministrazioni e nelle imprese private, contabilità e finanza, rapporti con il mercato, pubbliche relazioni, ecc.)"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"FRACCARO";"GIANMARIA";"F";"18/12/1966";"CASTELFRANCO VENETO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Istruzione Secondaria di Secondo Grado";"Imprenditori, gestori e responsabili di piccole imprese"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"MICHELON";"DAVIDE";"M";"25/08/1982";"ASOLO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME PER PIEVE DEL GRAPPA";"Laurea Magistrale";"PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"PONTIN";"GIUSEPPE";"M";"29/12/1959";"CRESPANO DEL GRAPPA (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Laurea Magistrale";"Pensionati e persone ritirate dal lavoro"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"PROTOPAPA";"MARIA VITTORIA";"F";"14/09/1965";"CRESPANO DEL GRAPPA (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Istruzione Secondaria di Primo Grado";"Impiegati e altri addetti a servizi scolastici (personale di segreteria, bidelli, ecc.)"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"RACCANELLO";"LUCA";"M";"26/09/1994";"BASSANO DEL GRAPPA (VI)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Istruzione Secondaria di Secondo Grado";"Agricoltori e operai agricoli"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"TORRESAN";"ALICE";"F";"24/01/1987";"ASOLO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Istruzione Secondaria di Secondo Grado";"Insegnanti di scuola primaria e materna"
"05";"084";"0555";"PIEVE DEL GRAPPA";"TV";"6592";"VACCARO";"GABRIELE";"M";"08/09/1977";"CRESPANO DEL GRAPPA (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";;"Istruzione Secondaria di Secondo Grado";"Artigiani e operai specializzati dell'industria estrattiva e dell'edilizia (minatori, brillatori, scalpellini, marmisti, muratori, carpentieri e falegnami, ponteggiatori, pavimentatori, vetrai, idraulici, elettricisti, installatori di infissi e serramenta"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"SOLDAN";"STEFANO";"M";"21/09/1976";"FARRA DI SOLIGO (TV)";"10";"Sindaco";;;"09/06/2024";"10/06/2024";"STEFANO SOLDAN PER PIEVE SINDACO";"Istruzione Secondaria di Secondo Grado";"PROFESSIONI NON ALTROVE CLASSIFICABILI"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"FANTIN";"FEDERICO";"M";"25/08/1972";"VALDOBBIADENE (TV)";"50";"Assessore";;;"09/06/2024";"20/06/2024";;"Istruzione Secondaria di Secondo Grado";"Imprenditori, amministratori, direttori di aziende private di grande o media dimensione"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"HAMMOUCH";"MOHAMMED";"M";"04/01/1990";"MAROCCO";"50";"Assessore";;;"09/06/2024";"20/06/2024";;"Istruzione Secondaria di Secondo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"LUCCHETTA";"VALENTINA";"F";"09/01/1993";"CONEGLIANO (TV)";"50";"Assessore";;;"09/06/2024";"20/06/2024";;"Laurea Triennale";"Tecnici dei servizi sociali e assistenziali (assistenti sociali, tecnici della assistenza e della previdenza sociale, tecnici dei servizi di informazione ed orientamento scolastico e professionale e di collocamento, ecc.)"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"NEGRI";"GIUSEPPE";"M";"01/07/1955";"PIEVE DI SOLIGO (TV)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"20/06/2024";;"Laurea Magistrale";"Geologi, meteorologi e geofisici"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"SECH";"ELEONORA";"F";"15/09/1986";"VITTORIO VENETO (TV)";"50";"Assessore";;;"09/06/2024";"20/06/2024";;"Laurea Triennale";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"BERNARDI";"ELDA";"F";"08/06/1960";"TORINO (TO)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"STEFANO SOLDAN PER PIEVE SINDACO";"Laurea Magistrale";"Pensionati e persone ritirate dal lavoro"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"BIGLIARDI";"ELENA";"F";"02/01/1985";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";;"Laurea Magistrale";"Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"BOTTEGA";"VALENTINA";"F";"09/09/1994";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"CIVICA PROGETTO FUTURO-FORZA ITALIA - PPE-FRATELLI D'ITALIA-LEGA";"Titoli post-laurea";"Impiegati di amministrazioni, organi ed enti pubblici con qualifiche direttive"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"CESCHI";"ROSALISA";"F";"03/10/1960";"BASSANO DEL GRAPPA (VI)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";;"Laurea Magistrale";"Pensionati e persone ritirate dal lavoro"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"COLLOT";"DANILO";"M";"13/08/1982";"CONEGLIANO (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";;"Istruzione Secondaria di Secondo Grado";"Imprenditori, gestori e responsabili di piccole imprese"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"FANTIN";"FEDERICO";"M";"25/08/1972";"VALDOBBIADENE (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"STEFANO SOLDAN PER PIEVE SINDACO";"Istruzione Secondaria di Secondo Grado";"Imprenditori, amministratori, direttori di aziende private di grande o media dimensione"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"GALLON";"ROBERTO";"M";"03/04/1959";"SERNAGLIA DELLA BATTAGLIA (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";;"Istruzione Secondaria di Primo Grado";"Pensionati e persone ritirate dal lavoro"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"HAMMOUCH";"MOHAMMED";"M";"04/01/1990";"MAROCCO";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"STEFANO SOLDAN PER PIEVE SINDACO";"Istruzione Secondaria di Secondo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"LUCCHETTA";"GINO";"M";"11/02/1960";"PIEVE DI SOLIGO (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";;"Laurea Magistrale";"Geologi, meteorologi e geofisici"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"LUCCHETTA";"VALENTINA";"F";"09/01/1993";"CONEGLIANO (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";;"Laurea Triennale";"Tecnici dei servizi sociali e assistenziali (assistenti sociali, tecnici della assistenza e della previdenza sociale, tecnici dei servizi di informazione ed orientamento scolastico e professionale e di collocamento, ecc.)"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"MENEGHIN";"ANTONIO";"M";"16/01/1955";"PIEVE DI SOLIGO (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";;"Istruzione Secondaria di Secondo Grado";"Geometri, periti edili e altre professionalità assimilabili a quelle della categoria"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"NEGRI";"GIUSEPPE";"M";"01/07/1955";"PIEVE DI SOLIGO (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";;"Laurea Magistrale";"Geologi, meteorologi e geofisici"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"RANIERI";"CARLA";"F";"01/11/1979";"MONTEBELLUNA (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"STEFANO SOLDAN PER PIEVE SINDACO";"Laurea Magistrale";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"SECH";"ELEONORA";"F";"15/09/1986";"VITTORIO VENETO (TV)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"STEFANO SOLDAN PER PIEVE SINDACO";"Laurea Triennale";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"SPINA";"ALEXA";"F";"06/06/1994";"CONEGLIANO (TV)";"120";"Consigliere candidato sindaco";;;"09/06/2024";"10/06/2024";"CIVICA PROGETTO FUTURO-FORZA ITALIA - PPE-FRATELLI D'ITALIA-LEGA";"Istruzione Secondaria di Secondo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"05";"084";"0560";"PIEVE DI SOLIGO";"TV";"11680";"ZANCO";"PIERANGELO";"M";"01/12/1961";"FRANCIA";"120";"Consigliere";;;"09/06/2024";"10/06/2024";;"Istruzione Secondaria di Secondo Grado";"Pensionati e persone ritirate dal lavoro"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"ROMA";"PAOLA";"F";"26/11/1982";"TREVISO (TV)";"10";"Sindaco";;;"09/06/2024";"09/06/2024";"LEGA";"Laurea Triennale";"IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"BURIOLA";"FABIO";"M";"12/05/1982";"MOTTA DI LIVENZA (TV)";"50";"Assessore";;;"09/06/2024";"28/06/2024";;"Istruzione Secondaria di Secondo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"LORENZON";"SERGIO";"M";"29/07/1955";"PONTE DI PIAVE (TV)";"50";"Assessore";;;"09/06/2024";"28/06/2024";;"Istruzione Secondaria di Secondo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' AGRICOLE, FORESTALI, DI ALLEVAMENTO, CACCIA E PESCA"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"MORO";"STEFANIA";"F";"26/12/1974";"MOTTA DI LIVENZA (TV)";"50";"Assessore";;;"09/06/2024";"28/06/2024";;"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"PICCO";"STEFANO";"M";"23/05/1978";"ODERZO (TV)";"50";"Assessore";;;"09/06/2024";"28/06/2024";;"Istruzione Secondaria di Secondo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"BRUSATIN";"NICOLA";"M";"12/07/2002";"MOTTA DI LIVENZA (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"LEGA";"Istruzione Secondaria di Secondo Grado";"Agricoltori e operai agricoli"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"BURIOLA";"FABIO";"M";"12/05/1982";"MOTTA DI LIVENZA (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"LEGA";"Istruzione Secondaria di Secondo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"BUSO";"MATTEO";"M";"02/04/1990";"TREVISO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"LEGA";"Istruzione Secondaria di Secondo Grado";"Esercenti, tecnici o addetti a servizi di sicurezza pubblica e vigilanza pubblica e privata (vigili urbani, agenti della polizia di Stato, vigili del fuoco, agenti di istituti di pena e rieducazione, guardie private di sicurezza, bagnini, ecc.)"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"CANDOSIN";"EUGENIA";"F";"01/09/1965";"SVIZZERA";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PONTE X TUTTI X";"Laurea Magistrale";"Dirigenti di Enti territoriali e locali"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"DE NARDI";"PAOLA";"F";"22/06/1973";"ODERZO (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PONTE X TUTTI X";"Laurea Magistrale";"Insegnanti di scuola primaria e materna"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"FADEL";"GIULIA";"F";"20/04/2001";"MOTTA DI LIVENZA (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"LEGA";"Laurea Triennale";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"LORENZON";"SERGIO";"M";"29/07/1955";"PONTE DI PIAVE (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"LEGA";"Istruzione Secondaria di Secondo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' AGRICOLE, FORESTALI, DI ALLEVAMENTO, CACCIA E PESCA"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"MODOLO";"VANESSA";"F";"29/07/2000";"SAN DONA' DI PIAVE (VE)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"LEGA";"Laurea Triennale";"Istruttori di guida e altri istruttori (istruttori nel campo artistico-letterario e musicale, ecc.)"
"05";"084";"0570";"PONTE DI PIAVE";"TV";"8286";"MORO";"STEFANIA";"F";"26/12/1974";"MOTTA DI LIVENZA (TV)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"LEGA";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
